number,air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,relative_humidity_3pm
187,922.1878751735275,56.863974057078735,48.3815990860793,12.298367980222027,64.90262870198858,15.689083927200805,0.0,0.0,14.949452394716241,22.2015439322978
188,922.5700000000093,69.36799999999698,193.50000000000009,2.6395891999996373,220.19999999999993,3.601473400000036,0.0,0.0,19.950000000000234,19.680000000000266
189,924.1400000000044,55.562000000001156,222.40000000000003,3.2435629999996296,239.69999999999993,4.048861399999953,0.009999999999308784,140.0,90.66,90.21000000000002
190,919.7400000000017,57.50600000000437,212.9,1.9685071999999635,245.79999999999993,2.818544400000068,0.0,0.0,37.44000000000038,65.96000000000038
191,924.0500000000028,47.24600000000324,47.9,13.980874999999958,68.2999999999999,17.85078119999998,0.0,20.0,16.710000000000374,13.270000000000374
192,920.5900000000054,42.620000000000175,163.80000000000004,5.256808999999688,186.19999999999993,6.912144600000003,1.5299999999997451,4310.0,36.79000000000008,23.75000000000011
193,917.8000000000077,66.00200000000035,157.00000000000006,2.281678799999736,180.89999999999992,3.310671199999833,0.0,0.0,32.0600000000004,52.510000000000375
194,919.3600000000073,48.73999999999903,280.90000000000003,2.52774219999975,274.7999999999999,3.668581599999783,0.0,70.0,90.70000000000064,70.32000000000065
195,918.3914977014496,73.16857812578625,181.72075827229014,1.630044950104471,185.87755667817623,2.247383849783975,0.0,0.0,11.814584558391754,18.27291835199575
196,911.7000000000113,47.80399999999829,190.10000000000005,3.310671199999559,217.69999999999993,4.071230799999901,0.0,0.0,90.09000000000059,54.370000000000594
197,920.930000000007,75.43399999999795,40.200000000000045,2.147462399999722,65.09999999999991,2.975130199999914,0.0,0.0,15.089999999999984,14.609999999999996
198,922.6982320224165,60.27479795240991,137.92494165786178,3.3005456693887654,147.1392940488768,5.14677771895239,0.0,0.0,19.81837350491273,19.606938265811213
199,922.9020623457028,60.81012419077917,269.17487728198773,1.9065627832765626,232.72313103872253,2.449735011148682,0.0,0.0,8.309953099773844,21.88523559462076
200,920.4057948738864,49.68650272701934,46.596378203822184,10.225021423588375,66.41307861280465,13.19277025146432,0.0,0.0,23.072434546698798,22.057243420248746
201,924.3902264904813,66.09908715430353,63.31115419484545,9.650178614622098,72.45162891825338,11.3160256843595,0.0,0.0,13.093533973572281,16.997145497865947
202,916.400000000004,50.66600000000296,134.3,1.0066229999997203,172.2999999999999,1.4987497999998851,0.0,0.0,91.15000000000008,68.26000000000006
203,913.5200000000128,62.51000000000219,182.90000000000003,8.3214167999995,189.09999999999994,9.305670399999793,0.0,0.0,40.25000000000101,48.890000000001024
204,907.9900000000024,41.360000000003524,161.2,12.258431199999999,187.69999999999993,17.76130359999999,0.9800000000003593,3079.0,89.68000000000046,92.16000000000048
205,917.6500000000058,84.2720000000047,204.0,1.0513617999998066,242.49999999999986,1.610596800000093,0.0,0.0,16.679999999999858,24.16999999999984
206,920.0000000000076,74.8939999999986,46.700000000000045,6.979252799999744,64.7999999999999,8.970129399999761,0.0,0.0,27.36000000000057,32.51000000000059
207,915.4900000000082,59.324000000000495,162.10000000000005,3.377779399999718,180.79999999999993,4.563357599999796,0.0,0.0,66.45000000000046,53.23000000000054
208,922.8900000000017,63.17600000000577,183.6,4.406771800000079,198.49999999999991,5.726566400000052,0.0,0.0,31.740000000000137,58.81000000000013
209,918.3000000000026,64.00400000000464,71.7,6.621342399999941,82.4999999999999,8.030614600000042,0.0,0.0,8.730000000000341,18.75000000000036
210,918.1400000000083,79.10599999999816,244.30000000000004,2.2816787999997454,230.49999999999991,2.885652599999772,0.0,0.0,20.130000000000503,19.59000000000049
211,918.3095405820385,75.05238781358126,183.26771419386918,2.0133374105903425,187.5795236564485,2.665303282572174,0.0,0.0,10.67546223890078,15.684845006300051
212,923.8852213118075,58.60710230506315,47.01875912919657,11.215701371321046,66.55500730335716,14.476345773979599,0.0,0.0,17.308296501388174,15.862770369367807
213,921.5400000000025,45.28400000000439,192.1,8.410894399999954,200.19999999999993,9.372778600000053,0.07999999999992724,397.0,77.13000000000042,68.27000000000041
214,920.6273269678629,78.66944499017539,95.56109177726417,2.9011359514274164,124.86640492502805,3.9685406540027923,0.0,0.0,18.104082668181267,16.6228300771252
215,917.2400000000027,45.48200000000371,153.8,7.225316199999976,77.9999999999999,10.558356800000007,0.06000000000040018,740.0,55.880000000000436,51.51000000000042
216,918.8800000000073,60.692000000000256,178.80000000000004,4.362032999999644,185.39999999999992,4.921267999999913,0.0,0.0,34.77000000000037,44.290000000000276
217,923.6000000000024,40.62200000000391,130.9,1.7224437999999702,163.0999999999999,2.7514362000000663,0.0,10.0,79.26000000000035,56.220000000000326
218,921.1268633638044,48.61428416150457,42.35518780028165,11.313568200562802,65.46714207584812,15.0339001958855,0.0,0.0,28.243340237936415,19.04997386615026
219,921.614061283698,60.53349648162408,35.94690681663373,4.472759068025368,55.81514063095396,5.664554055745914,0.0,0.0,11.815437615708564,13.177545648312574
220,923.7574671551878,70.92150084528194,195.45870870957634,5.090498515884373,218.79217811499197,6.463149640334709,0.0,0.0,17.415920606985985,18.676161786342465
221,919.0364127763736,74.2149877822087,108.75553829774785,2.9244100127006254,59.47563148990941,3.618356966291421,0.0,0.0,13.416078637262242,19.978612563439732
222,915.500000000012,68.8100000000023,177.40000000000003,3.5567345999994306,195.69999999999993,4.585726999999754,0.0,0.0,50.36000000000124,53.44000000000123
223,917.8075394837772,79.46219997168937,126.24236151890979,1.4657640416014577,70.00171833297856,1.96225087040201,0.0,0.0,14.869578592174008,19.826188526102623
224,918.7100000000087,40.46000000000029,214.50000000000009,16.12833739999977,222.39999999999992,18.27579979999991,0.0,40.0,79.77999999999996,89.39999999999996
225,916.3100000000064,79.50199999999955,175.70000000000005,6.710819999999845,186.99999999999991,8.142461599999846,0.0,0.0,24.159999999999894,41.569999999999894
226,914.7000000000087,63.57200000000032,171.90000000000003,8.567480199999725,182.79999999999993,10.62546499999981,0.0,0.0,51.620000000000545,52.44000000000047
227,917.8600000000047,66.77600000000449,207.6,1.5211191999997942,241.49999999999991,2.304048200000095,0.0,0.0,51.96999999999997,40.64999999999988
228,920.4809981468978,65.5192357016942,111.7479205273066,3.776684949983715,52.27047863613868,4.5860991324516585,0.0,0.0,22.896039736346765,22.439345502230537
229,919.2800000000116,72.64400000000205,95.90000000000003,4.719943399999408,85.59999999999991,5.8831521999997936,0.009999999999990905,20.0,47.51000000000097,44.72000000000095
230,915.6000000000013,56.281999999999634,178.3,3.1988241999999834,201.7,4.1607083999999555,0.0,0.0,89.95000000000006,71.89000000000007
231,918.9000000000003,76.87399999999998,343.4,2.863283200000032,147.8,3.6685815999999636,0.0,0.0,32.28000000000015,35.730000000000146
232,917.4000000000003,70.32199999999972,176.2,6.129215600000041,184.0,7.135838599999973,0.04999999999972715,270.0,49.43000000000005,52.40000000000007
233,921.6500000000026,62.870000000002186,56.7,10.7149426,77.2999999999999,13.712442199999963,0.0,0.0,21.110000000000376,20.89000000000038
234,915.6100000000047,69.31400000000244,46.7,10.916267199999702,64.49999999999986,14.204568999999928,0.0,10.0,8.300000000000079,12.710000000000091
235,915.8361257581051,70.55233655766956,178.21773579642496,3.337398212151654,186.36376521436608,4.142721000958542,0.0,0.0,10.91538615545273,21.17396146394008
236,922.1800000000073,42.4760000000014,195.40000000000003,7.135838599999622,208.49999999999991,8.455633200000007,0.0,0.0,84.07999999999987,77.86999999999985
237,923.5521786387837,71.09229020501127,197.6747230170204,3.942863915729339,210.82242375347755,5.165807061637052,0.0,0.0,13.309785261988129,15.873605253532581
238,921.4455101111661,62.932080539036725,65.04693863255375,9.134018006876428,80.48163179532213,11.659020577021957,0.0,0.0,16.54143044773271,18.306122734892664
239,920.850000000008,57.398000000000344,47.500000000000036,9.126715199999751,58.899999999999906,10.603095599999977,0.0,0.0,13.489999999999958,14.869999999999974
240,920.0200000000025,49.9460000000049,183.4,8.388525000000065,193.69999999999993,9.820166600000054,0.0,0.0,50.3600000000001,71.65000000000008
241,921.3400000000087,62.40199999999851,59.10000000000005,11.8334125999996,86.2999999999999,16.57572539999995,0.0,0.0,20.630000000000635,17.71000000000064
242,916.5815039070282,75.22466242702326,177.4437013483446,6.690025815224567,185.4677635629099,7.535282010177214,0.0,0.0,15.488747319203886,22.784048115496397
243,922.3200000000039,55.52600000000096,215.90000000000003,9.395147999999642,228.49999999999991,10.84915899999996,0.02000000000043656,60.0,91.12000000000003,91.16000000000004
244,917.0800000000107,63.96799999999825,220.00000000000009,3.489626399999571,229.99999999999991,4.362032999999873,0.0,0.0,22.560000000000592,51.91000000000059
245,920.0421424878804,65.20178968336316,122.9616492633826,3.626740706473127,48.25147193686129,4.628611524800369,0.0,0.0,24.366821703370434,22.166426029586717
246,920.5000000000084,40.83800000000016,185.30000000000004,5.569980599999737,203.29999999999993,6.979252799999904,0.0,90.0,70.30999999999997,61.04999999999996
247,916.4500000000064,74.3180000000044,129.3,1.0513617999997928,102.19999999999986,1.7671825999999897,0.0,0.0,24.7500000000002,41.160000000000245
248,915.4000000000099,45.391999999998724,249.30000000000004,11.20706939999958,289.69999999999993,15.009867399999937,0.5599999999999454,2495.0,90.47000000000082,51.10000000000085
249,919.5500000000017,59.09000000000197,49.0,20.89301960000002,58.5,24.695817599999977,0.0,0.0,12.860000000000285,9.8200000000003
250,917.6000000000117,74.93000000000221,63.90000000000005,11.654457399999432,84.6999999999999,15.099344999999769,0.0,70.0,53.8300000000011,66.71000000000105
251,921.3913192278056,68.22350764874004,199.18940241518212,4.53861758386139,208.44464444262476,5.4026009700289555,0.0,0.0,10.452818453956114,14.079357827973967
252,917.5600000000115,68.61200000000248,171.60000000000005,7.605595999999439,179.59999999999994,8.679327199999754,0.0,0.0,40.1400000000011,37.5500000000011
253,923.9079208509365,72.72259406141411,225.40660073588762,2.6114613427288416,222.47722769414025,3.4614247172752806,0.0,0.0,16.697986760292295,18.37234320420732
254,918.1000000000071,73.4540000000004,198.90000000000003,1.4540109999998385,175.29999999999993,2.236939999999844,0.0,0.0,19.250000000000085,36.910000000000075
255,919.6158851506609,71.29991157315442,47.042430470001726,4.266622537606558,80.47154208979308,6.0464221569539545,0.0,0.0,14.423053451530109,17.46578259253062
256,914.0600000000077,68.63000000000036,180.00000000000009,3.981753199999849,200.19999999999993,5.077853799999885,0.0,0.0,59.2100000000005,54.180000000000454
257,915.2653903747977,80.31328745022648,147.99770249581283,1.3817214879605721,145.48631874932207,1.8387163064655245,0.0,0.0,19.299051875173287,20.39105000060254
258,923.0544330236423,65.16357022412929,151.84254396548897,3.5440454935785586,181.17100810181384,4.94376453848197,0.0,0.0,11.999790925109256,17.748577808110824
259,914.8300000000114,74.57000000000242,175.50000000000009,1.409272199999446,153.7999999999999,2.236939999999737,0.0,0.0,47.510000000001114,53.84000000000115
260,916.6500000000065,89.40200000000375,185.2,1.7224437999997664,217.49999999999986,2.1922011999999125,0.0,0.0,12.050000000000505,14.080000000000506
261,919.4700000000056,84.5780000000033,53.0,3.1317159999997757,77.99999999999986,3.9817531999999223,0.0,0.0,16.740000000000485,26.510000000000485
262,923.5966067952303,58.380597854575164,47.73775265774714,10.636272554729628,67.14584251297856,13.671423061150515,0.0,,17.99087636092277,16.461685346445925
263,915.1019014359358,73.21167025924065,210.4389882515186,1.359570337948784,126.30681446957146,1.9887850631562944,0.0,0.0,22.76120529509251,21.793708968561667
264,919.7100000000121,70.28599999999982,149.30000000000004,2.7961749999995584,233.39999999999992,5.144961999999949,0.1710000000000491,999.0,12.210000000001145,8.450000000001149
265,916.9000000000067,68.37799999999811,333.00000000000006,0.69345139999974,143.7999999999999,1.2750557999998968,0.0,0.0,20.18999999999997,29.469999999999967
266,923.7800000000017,64.45400000000433,150.3,4.004122600000025,179.09999999999994,5.569980600000063,0.0,0.0,10.970000000000422,17.780000000000427
267,922.850000000008,63.085999999998904,47.700000000000045,15.434885999999791,64.9999999999999,19.304792199999984,0.0,0.0,15.670000000000039,14.48000000000005
268,920.400000000006,59.54000000000097,277.80000000000007,1.9461377999996077,257.3999999999999,2.4830033999999936,0.8599999999999001,6950.0,43.630000000000045,56.250000000000064
269,920.5277587075268,60.43336922333173,55.19383295135954,12.48279264269584,73.42785151231946,15.318981880855958,0.0,0.0,18.136372616928554,11.004595348449207
270,921.4611651723563,63.1163285668902,65.07102334207707,9.384541639939581,80.62614005246208,11.9970927915319,0.0,0.0,16.22531863523908,18.25795331584603
271,923.8200000000016,64.36400000000572,126.4,2.975130200000073,63.799999999999905,3.467257000000047,0.0,0.0,22.19000000000014,26.940000000000147
272,915.7300000000027,45.73400000000227,182.2,7.314793799999941,190.09999999999994,8.500371999999983,0.0,0.0,90.61000000000048,87.29000000000046
273,917.150000000004,49.37000000000511,169.0,10.200446399999986,184.59999999999994,12.661080400000015,0.0,0.0,34.700000000000216,63.2000000000002
274,922.7542206593267,50.31093889070403,47.771266997011836,13.450383536666536,67.99995535443738,17.761276968148128,0.0,0.0,28.347413919487032,17.31998660633152
275,920.6319976810809,68.61954067439231,192.6645153534017,3.957588099770117,221.73863173700812,5.106171337433878,0.0,0.0,15.455664762738207,20.3677856559042
276,917.0108507616001,85.71935990786132,116.25866993446982,2.3270219424889333,49.72975714718683,3.097945439975032,0.0,0.0,15.668746567030142,16.489693469758954
277,920.4800000000038,62.60000000000128,194.40000000000003,2.751436199999643,,3.869906200000037,0.0,0.0,52.58000000000013,54.030000000000065
278,916.4000000000067,78.51199999999956,182.50000000000009,3.914644999999837,191.59999999999994,4.630465799999865,0.0,0.0,34.709999999999965,27.879999999999963
279,915.7100000000058,86.34200000000483,234.3,1.7448131999998024,125.49999999999987,2.5053728000001008,0.0,0.0,8.679999999999879,16.96999999999985
280,913.8000000000044,68.95400000000538,139.6,2.2369399999998034,188.49999999999991,3.534365200000052,0.0,0.0,35.1600000000001,60.2000000000001
281,929.3200000000012,49.98200000000367,107.7,1.7895519999999332,152.5999999999999,3.0422384000000724,0.0,0.0,11.340000000000394,26.700000000000397
282,920.8759516505677,74.2085841601973,60.522442719102564,8.161792182673725,76.01683203932679,10.26903163263283,0.0,0.0,15.66055565547814,18.789879126405218
283,919.840000000004,49.5320000000042,220.9,5.950260399999731,232.09999999999985,6.9568833999999145,24.01999999999907,6690.0,91.40000000000013,67.24000000000011
284,920.9025992631864,56.99471668130287,70.7435322062195,2.9017226083773133,63.99951282699421,3.511527165869809,0.0,0.0,21.6783848801365,23.871593176885664
285,919.8622251670828,75.40805734485363,220.85970515539415,1.644036217375015,159.96421974119596,2.5557612913123355,0.0,0.0,14.79946385382914,22.533831552990698
286,913.6332676770421,82.6641642574292,206.37159312890336,1.3114908737833868,165.08581789597605,1.9078011639633812,0.0,0.0,15.61173427640016,24.372571550465903
287,913.4900000000082,51.097999999999026,169.30000000000004,5.301547799999732,192.29999999999993,6.77792819999975,0.0,0.0,76.05000000000051,53.670000000000535
288,913.2600000000074,48.25399999999728,235.90000000000003,11.497871599999748,252.59999999999994,14.182199599999905,0.0,150.0,89.74999999999996,88.55999999999996
289,918.5500000000096,52.75399999999671,175.30000000000004,3.0198689999996713,202.49999999999991,4.429141200000005,0.0,0.0,66.2000000000005,68.3900000000005
290,921.5654423560859,64.34359080616623,65.23144977858371,11.053260694827669,81.5886986715019,14.24896635484854,0.0,0.0,14.119721656089592,17.937100442832868
291,918.3000000000008,51.83600000000153,203.5,1.6777050000000255,189.8,2.2593093999999043,0.01999999999998181,240.0,61.380000000000116,51.07000000000011
292,916.8678815114185,81.45214955159197,91.34080646897993,1.8766785206933445,122.71712905657178,2.651073694899632,0.0,0.0,27.88601462391768,20.354711998073025
293,917.803773600585,77.02788349521576,178.47837361430558,5.352933498654798,192.9531575202198,6.3666098242615,0.0,0.0,19.93666519774445,20.594965594717827
294,916.4723882185463,75.93007449598923,177.85550326013532,4.900103325386098,193.52412201154254,5.902168620908928,0.0,0.0,19.74461350520849,21.986042719031257
295,920.3305958902197,72.24249064832873,149.9188291339082,2.815387376127844,179.09648043027767,3.9635957642804227,0.0,0.0,18.83472064541674,16.65600766859149
296,916.120000000011,49.08199999999866,212.20000000000005,1.7000743999995667,232.49999999999991,2.5724809999999096,0.0,0.0,77.33000000000064,60.520000000000636
297,917.3000000000037,73.61600000000234,147.7,2.415895199999693,175.19999999999987,3.4672569999999174,0.0,0.0,12.990000000000052,13.620000000000058
298,923.2818523048325,48.74219853118266,46.57094680307773,14.157240133968282,67.53410493736672,18.208550471764333,0.0,17.747367462843616,17.250631808917905,14.8851375291415
299,923.2100000000037,43.86200000000357,264.5,1.2526863999999471,203.29999999999993,1.9685071999999908,0.7249999999996817,5558.0,85.00000000000044,84.47000000000045
300,915.6000000000056,77.9180000000051,35.1,3.511995799999791,50.1999999999999,4.4515106000000415,0.0,0.0,24.710000000000235,49.29000000000021
301,913.3400000000076,57.217999999998675,215.00000000000009,3.7133203999998416,224.39999999999992,4.473879999999833,0.0,0.0,81.76999999999995,64.00999999999995
302,916.750000000008,61.57400000000021,79.70000000000005,2.5501115999996586,96.49999999999993,3.154085399999926,0.0,0.0,35.240000000000265,47.15000000000028
303,918.5900000000033,51.080000000004084,78.1,4.697573999999952,91.49999999999993,5.726566400000046,0.02000000000043656,80.0,46.23000000000041,77.94000000000045
304,919.5763366221746,63.60195396401935,72.85668006384198,6.086013316825215,85.61107051654034,7.388219700190529,0.0,0.0,10.018302278003464,16.35686883343063
305,916.1000000000064,56.426000000001345,184.10000000000005,10.245185199999684,194.79999999999993,12.079475999999985,0.0,0.0,22.640000000000267,67.41000000000028
306,913.9700000000129,72.82400000000182,219.70000000000005,1.4987497999995305,125.8999999999999,2.1922011999998343,0.0,0.0,25.920000000001107,23.890000000001066
307,917.9558331750615,78.3830144412864,40.3989813583766,5.737710249545252,57.79444549962901,7.192632705622634,0.0,0.0,19.424872167701892,20.593557539303035
308,920.0422643271723,69.22872652503719,47.21579864441175,21.180644067530178,64.21894094891171,26.449104753251678,0.0,34.2315972888234,14.763202662417857,8.947679671017102
309,919.1000000000087,84.1460000000003,247.00000000000009,1.7224437999997795,63.299999999999905,2.6843279999999083,0.0,0.0,28.290000000000514,27.440000000000534
310,918.0300000000087,44.0599999999972,165.00000000000006,7.516118399999622,186.79999999999993,9.909644200000061,0.01999999999998181,250.0,90.4300000000002,73.65000000000019
311,919.4900000000076,85.54999999999839,95.80000000000004,3.176454799999739,51.1999999999999,4.048861399999758,0.0,0.0,16.080000000000535,21.39000000000054
312,915.1000000000067,89.7800000000054,159.5,2.6395891999997896,189.19999999999987,3.758059200000041,0.0,0.0,30.27000000000028,34.53000000000028
313,916.5427325536982,76.53272584204488,174.00832803698876,3.7298391228132437,184.9302538028252,4.719943399999901,0.0,0.0,12.402348671647426,22.34397525527937
314,919.4138094678807,67.50973313729398,143.69272566974055,1.1099366099601398,125.41951778987523,1.7794032249008729,0.0,0.0,16.464139370551344,18.941433696107808
315,917.0900000000087,63.266000000000254,175.50000000000009,6.733189399999718,186.29999999999993,7.963506399999805,0.0,0.0,62.82000000000056,63.63000000000054
316,917.9300000000077,48.05599999999846,258.20000000000005,2.684327999999771,287.5999999999999,3.892275599999928,0.0,40.0,82.81000000000071,52.98000000000071
317,913.2000000000087,63.37400000000071,178.80000000000004,7.225316199999735,189.69999999999993,8.500371999999858,0.0,0.0,49.18000000000034,47.99000000000034
318,919.760000000005,54.284000000000276,214.00000000000009,4.205447199999703,223.49999999999991,4.9212679999999915,0.0,0.0,17.77000000000005,16.790000000000028
319,921.900000000004,78.20600000000228,50.700000000000045,5.368655999999667,74.4999999999999,7.44901019999994,0.0,0.0,13.490000000000007,17.629999999999995
320,918.1000000000117,58.7660000000021,188.10000000000005,4.630465799999424,199.89999999999992,5.860782799999782,0.0,0.0,87.90000000000099,61.66000000000101
321,921.9102504359754,53.60209408179969,47.6303716621386,12.127611779294952,65.7978997275049,15.60581857011746,0.0,0.0,17.363949618486906,22.179111498641696
322,926.7620316816057,54.70488429778611,54.02433425294446,5.026891007109665,54.978282826119155,7.145174589335447,0.0,0.0,14.425404039149548,15.324104681449374
323,918.1000000000093,44.72599999999717,185.90000000000003,9.014868199999627,196.79999999999993,10.737312000000024,0.0,10.0,87.27000000000017,88.67000000000017
324,917.5400000000116,71.3840000000022,219.50000000000009,2.1698317999993653,202.39999999999992,2.7066973999997583,3.6000000000000227,10970.0,75.48000000000096,78.28000000000095
325,920.4000000000079,79.17800000000048,205.00000000000009,1.655335599999765,233.69999999999993,2.371156399999907,0.0,0.0,40.040000000000525,30.570000000000526
326,926.5500000000096,62.76199999999872,67.80000000000004,14.830912199999691,88.7999999999999,18.790295999999962,0.0,0.0,11.22000000000008,11.15000000000008
327,916.3000000000028,58.49600000000442,175.0,4.0712307999999355,182.39999999999992,4.719943400000059,0.0,0.0,24.050000000000292,38.89000000000029
328,921.4118863971166,62.02707784577527,63.20843847895553,8.247016861481487,79.12553762214596,10.44554769721338,0.0,0.0,19.01460029458024,19.072399497950293
329,919.4216452550543,68.22001132010102,140.30239371402917,1.216893216438595,123.64471396176606,1.865605816438762,0.0,0.0,16.412712045254157,17.87166282307392
330,918.1000000000038,61.988000000004746,191.1,11.05048359999999,199.39999999999992,12.728188600000019,0.0,0.0,19.240000000000233,28.51000000000023
331,918.9020905167166,73.50249594566593,177.32802851984607,0.9585107663163301,128.82839333688602,1.4396680777456186,0.0,0.0,12.874539806898794,15.841939794173959
332,918.6948667569764,74.67577296061759,36.538267463002384,2.6443997285838057,69.2869350326645,3.4790758589200337,0.0,0.0,10.839536280499082,20.31486675696724
333,919.9200000000033,52.21400000000478,94.5,1.990876599999994,85.2999999999999,2.7738056000000215,0.0,0.0,60.33000000000017,68.16000000000018
334,916.2300000000064,75.7400000000047,149.1,2.7514361999998043,187.49999999999986,4.183077800000111,,1480.0,31.87999999999986,32.89999999999985
335,913.2000000000083,39.01999999999968,185.80000000000004,8.813543599999798,200.79999999999993,11.072852999999888,0.009999999999990905,130.0,91.42000000000066,76.70000000000067
336,912.8900000000112,45.31999999999972,213.40000000000003,21.25092999999955,220.49999999999991,23.57734759999993,0.02999999999997272,250.0,84.0900000000012,63.360000000001214
337,924.7200000000024,63.51800000000335,29.7,1.364533399999908,47.6999999999999,1.811921400000064,0.0,0.0,7.320000000000401,15.110000000000404
338,912.8000000000028,42.512000000004505,190.8,11.386024599999987,198.09999999999994,12.72818860000003,0.0,0.0,89.77000000000022,80.87000000000023
339,916.4000000000052,72.96800000000458,175.9,3.1988241999998195,186.39999999999992,3.9593838000001176,0.0,0.0,19.959999999999773,37.88999999999977
340,920.5194574660336,81.3717456550001,159.72253539944995,2.614439222617785,190.36937352413804,3.5394548264063523,0.0,0.0,15.82215431221985,17.412343381034972
341,921.4800000000045,76.62200000000222,195.80000000000004,4.205447199999666,213.49999999999991,5.3910253999999345,0.0,0.0,19.079999999999988,26.650000000000013
342,908.4200000000076,46.11199999999881,174.00000000000009,16.217814999999742,212.39999999999992,21.273299399999917,0.06999999999993634,400.0,91.17000000000066,77.10000000000059
343,916.2800000000017,47.85800000000391,52.0,10.625464999999949,68.39999999999989,13.69007280000004,0.0,0.0,57.70000000000046,55.030000000000456
344,917.0600000000064,79.17800000000449,218.8,1.4987497999997896,215.69999999999987,2.214570600000088,0.0,0.0,34.29999999999979,51.649999999999885
345,920.530000000006,81.95000000000417,59.3,10.155707599999758,79.29999999999987,12.70581919999999,0.0,0.0,19.8000000000004,13.020000000000401
346,919.9688186452621,66.69566729751674,64.42289390646118,9.361890963938448,74.97891478507697,10.847515101640072,0.0,0.0,17.827314639578223,14.505189851689732
347,920.1812946566641,58.90810931323834,57.90088549602877,9.395120678688663,75.72433587797835,11.735431212977575,0.0,0.0,18.93314198462113,16.436766412064486
348,915.6900000000052,43.646000000005294,177.9,9.171453999999812,187.29999999999993,11.117591800000048,0.0,80.0,91.88000000000022,62.30000000000026
349,923.0384033397229,60.636998458546984,51.00012095911257,17.07080150322117,63.70229822313809,22.10491764284707,1.2095911252773053e-05,20.04838364501444,8.90215307220319,14.452222329063975
350,917.120000000004,45.89600000000479,179.2,3.400148799999991,194.99999999999991,3.98175320000002,0.0,0.0,89.03000000000021,66.8700000000002
351,917.1500000000096,59.953999999998494,191.40000000000003,6.688450599999587,198.19999999999993,7.381901999999936,0.0,0.0,20.12000000000063,34.73000000000063
352,925.2800000000058,66.47000000000054,49.40000000000005,11.22943879999962,77.8999999999999,15.345408399999949,0.0,0.0,13.930000000000328,13.770000000000325
353,919.7073418046375,68.2772227126346,228.93126585900848,3.951030640281429,245.82468331322195,5.18327310091763,0.0,0.0,14.765240464859668,21.42521509044618
354,922.8213103512129,67.8133014399465,55.75765831621069,9.555245000425838,68.85727850426586,11.558891977332767,0.0,0.0,14.892227740206229,15.47248703343359
355,917.6000000000071,81.91399999999952,90.40000000000003,1.677704999999848,121.3999999999999,2.348786999999853,0.0,0.0,29.99000000000002,21.73000000000001
356,919.110000000004,58.46000000000453,38.0,2.169831799999974,60.0999999999999,2.818544400000011,0.0,0.0,32.70000000000018,35.70000000000019
357,921.6848173993299,61.05388861488341,55.95905704543669,10.993913900368103,75.86412607134409,13.952915290884064,0.0,0.0,17.741304506496746,13.237638964170554
358,917.4400000000012,58.51400000000235,55.1,10.021491200000037,,12.705819199999972,0.0,0.0,13.880000000000186,25.930000000000184
359,923.9819454355934,68.21749493544222,38.65070520344842,5.17010572487859,64.89323930620678,7.160321329241325,0.0,0.0,18.27735167579385,17.350633525690423
360,919.013672319594,62.59743171621365,166.8471585810516,3.6430502082230873,190.07001222970675,4.869821115712083,0.0,0.0,22.370159478401064,21.277596086494118
361,920.444945743208,65.8018453135668,49.82334619966322,21.520177086778922,61.88694438382928,25.549111947116266,,40.364018158337934,12.278715437091616,7.618648920909678
362,926.5000000000019,71.11400000000431,52.8,12.101845399999908,68.59999999999991,14.808542800000103,0.0,0.0,13.94000000000032,12.480000000000315
363,920.0038901591993,69.31791272222196,197.60572069525622,4.67085357364562,210.02791751137053,6.047160367503418,0.0,0.0,13.766704991878656,13.09702532488697
364,917.7000000000079,65.371999999998,85.90000000000003,3.0646077999997576,90.59999999999992,4.540988199999848,0.0,0.0,22.93,29.99999999999999
365,917.8500000000059,65.37200000000016,129.90000000000003,1.4540109999998438,176.19999999999993,2.2369399999998474,0.0,0.0,39.37000000000011,46.60000000000014
366,924.9400000000084,57.1639999999998,53.200000000000045,14.025613799999778,69.4999999999999,18.65607959999998,0.0,0.0,19.239999999999974,17.769999999999982
367,918.1000000000017,49.94600000000239,124.3,1.4540110000000392,144.1,2.2369399999999833,0.0,0.0,91.87000000000015,67.64000000000017
368,924.7895679601677,71.20520677788527,227.90184405477268,2.5228010123738644,222.9165700871383,3.37379875273929,0.0,0.0,15.139199149211176,17.092144355684315
369,916.3200000000044,63.03200000000074,68.90000000000005,3.9593837999996566,79.2999999999999,4.652835199999947,0.0,0.0,37.050000000000075,37.950000000000095
370,917.3500000000056,74.94800000000507,190.1,1.319794599999811,215.59999999999985,1.923768400000103,0.0,0.0,57.899999999999935,54.76999999999993
371,917.8000000000106,75.90200000000193,161.90000000000003,8.746435399999367,183.49999999999991,12.593972199999751,0.0,0.0,42.09000000000094,54.07000000000093
372,911.4500000000079,66.32600000000022,66.20000000000005,1.834290799999736,78.09999999999991,2.8856525999997227,0.0,0.0,47.610000000000525,55.290000000000525
373,918.3000000000008,78.85400000000155,88.4,2.8409138000000222,108.4,3.9370143999999616,0.0,0.0,15.770000000000172,44.5200000000002
374,916.4752028897785,78.65687295829599,120.90000000000003,2.6390393471379108,132.56254778706978,3.3949784397082188,0.0,0.0,17.63831369212526,18.71059461014158
